loda_id;loda_dia;loda_mes;loda_cidade;loda_uf;loda_latitude;loda_longitude
889;15;8;Maracanã;PA;-0.7645433;-47.4609668
890;15;8;Araras;SP;-22.3508916;-47.3833306
891;15;8;Abaetetuba;PA;-1.7227133;-48.8866515
892;15;8;Augusto Corrêa;PA;-1.0688306;-46.5412401
893;15;8;Santarém;PA;-2.4227721;-54.7130332
894;15;8;Araguaína;TO;-7.2005205;-48.1959238
895;15;8;Ouro Preto;MG;-20.3825629;-43.4898997
896;15;8;Primavera;PA;-0.9400781;-47.1150292
897;15;8;Manicoré;AM;-5.8085277;-61.2955505
898;15;8;Curuçá;PA;-0.7329275;-47.8531809
899;15;8;Salvador;BA;-12.9691864;-38.4564202
900;15;8;Rio Largo;AL;-9.4860441;-35.8563801
901;15;8;Socorro;SP;-22.582701;-46.528196
902;16;8;Manaus;AM;-3.028471;-59.9658234
903;16;8;Águas da Prata;SP;-21.836193;-46.7438564
904;16;8;São Roque;SP;-23.539193;-47.1357843
905;16;8;Belém;PA;-1.3560522;-48.4550968
906;16;8;Petrolândia;SC;-27.5353136;-49.6987719
907;16;8;Riachão do Jacuípe;BA;-11.8044869;-39.3860727
908;16;8;Jaguari;RS;-29.506552;-54.6917644
909;16;8;Teodoro Sampaio;BA;-12.3134623;-38.6455483
910;16;8;Salvador;BA;-12.9136113;-38.3547127
911;16;8;Maracanaú;CE;-3.8652403;-38.6515622
912;16;8;São Bento do Sapucaí;SP;-22.695884;-45.7339116
913;16;8;Caxambu;MG;-21.9865468;-44.9264196
914;17;8;Antas;BA;-10.4129057;-38.3326569
915;17;8;Satuba;AL;-9.5727259;-35.8243494
916;17;8;Osasco;SP;-23.5596046;-46.8015168
917;17;8;Sertânia;PE;-8.0787157;-37.2656432
918;17;8;São José de Ribamar;MA;-2.5509099;-44.0800969
919;17;8;Barretos;SP;-20.5338055;-48.5742066
920;17;8;São Luís;MA;-2.5451743;-44.2482047
921;17;8;Belém;PA;-1.3559334;-48.4555776
922;17;8;Recife;PE;-8.0343998;-34.9212091
923;17;8;Croatá;CE;-4.3790145;-40.8298187
924;17;8;Barbalha;CE;-7.3265759;-39.2928663
925;17;8;Ananindeua;PA;-1.3423849;-48.3752772
926;18;8;Cruz Alta;RS;-28.6283962;-53.6120618
927;18;8;Porto Firme;MG;-20.6722489;-43.0839249
928;18;8;Riacho de Santana;BA;-13.6112796;-42.936697
929;18;8;Salvador;BA;-12.9953116;-38.4813223
930;18;8;Bela Vista;MS;-22.0945908;-56.5295464
931;18;8;Belém;PA;-1.3560356;-48.4560511
932;18;8;Charqueada;SP;-22.5093253;-47.777434
933;18;8;Aparecida de Goiânia;GO;-16.7924018;-49.3343121
934;19;8;Vianópolis;GO;-16.7526383;-48.5220656
935;19;8;Moiporá;GO;-16.5503068;-50.7360335
936;19;8;João Dias;RN;-6.275849;-37.7969303
937;19;8;Escada;PE;-8.3769552;-35.2461958
938;19;8;Goioerê;PR;-24.1897651;-53.026727
939;19;8;Monte do Carmo;TO;-10.7600716;-48.1136107
940;20;8;São Bernardo do Campo;SP;-23.7345813;-46.5757335
941;20;8;Poté;MG;-17.8147484;-41.7899257
942;20;8;Caldas Novas;GO;-17.7481692;-48.6386577
943;20;8;Brasil Novo;PA;-3.2966269;-52.5369092
944;20;8;Manaus;AM;-3.0810136;-60.0485521
945;20;8;Alcobaça;BA;-17.541605;-39.1926942
946;20;8;Natal;RN;-5.759122;-35.2349912
947;20;8;Catalão;GO;-18.1679967;-47.9478862
948;20;8;Tambaú;SP;-21.7119211;-47.2693519
949;20;8;Marapanim;PA;-0.9390739;-47.6465536
950;20;8;São Simão;SP;-21.4768954;-47.5545463
951;20;8;PilõEs;PB;-6.8680861;-35.6131433
952;20;8;Iguatu;CE;-6.3664843;-39.2953382
953;20;8;Sapucaia do Sul;RS;-29.8042845;-51.167806
954;20;8;Rincão;SP;-21.5857671;-48.0749915
955;20;8;Belém;PA;-1.3559336;-48.4570076
956;20;8;Salvador;BA;-12.9606055;-38.4868633
957;20;8;Santo Antônio da Platina;PR;-23.2902214;-50.0684073
958;20;8;Campo Grande;MS;-20.5073257;-54.5634023
959;20;8;Barra;BA;-11.0885674;-43.1447212
960;20;8;Sete Quedas;MS;-23.9688518;-55.0322338
961;20;8;Palmeira dos Índios;AL;-9.413421;-36.636701
962;21;8;Salvador;BA;-12.9403933;-38.3684854
963;21;8;Guaramirim;SC;-26.4908253;-49.0187278
964;21;8;Chapecó;SC;-27.131249;-52.5965056
965;21;8;Manaus;AM;-3.0801274;-60.0488578
966;21;8;Cuiabá;MT;-15.6009266;-56.0681568
967;22;8;Cacoal;RO;-11.5117794;-61.3593903
968;22;8;Recife;PE;-8.1363226;-34.931958
969;22;8;Igarapé-Açu;PA;-1.1143105;-47.6210971
970;23;8;Vale do Anari;RO;-9.8581929;-62.1738578
971;23;8;Barra;BA;-11.0874248;-43.1377442
972;23;8;São Miguel do Iguaçu;PR;-25.2522285;-54.2894369
973;23;8;Barcarena;PA;-1.5681677;-48.7571673
974;23;8;Senador Sá;CE;-3.349515;-40.4676952
975;24;8;Cuiabá;MT;-15.6348573;-56.0484421
976;24;8;Salvador;BA;-12.8982026;-38.4657974
977;24;8;Esteio;RS;-29.8524464;-51.1614263
978;24;8;Manaus;AM;-3.1354378;-60.0022804
979;24;8;Parobé;RS;-29.6341729;-50.8472219
980;24;8;Volta Redonda;RJ;-22.5962965;-44.0762725
981;24;8;Ladário;MS;-19.0151755;-57.6076411
982;24;8;São Paulo;SP;-23.566383;-46.416536
983;24;8;Pirenópolis;GO;-15.8594383;-48.9583862
984;25;8;Blumenau;SC;-26.8760986;-49.078151
985;25;8;Duque de Caxias;RJ;-22.781453;-43.310828
986;25;8;Cuiabá;MT;-15.5897759;-56.1037837
987;25;8;Altamira;PA;-3.2231183;-52.2248315
988;25;8;São José do Egito;PE;-7.4711159;-37.2743126
989;25;8;Miracema do Tocantins;TO;-9.5622714;-48.3899958
990;25;8;Curitiba;PR;-25.4970987;-49.2574629
991;25;8;Belo Horizonte;MG;-19.8935788;-43.9582207
992;25;8;Russas;CE;-4.9426451;-37.9789422
993;25;8;Rolim de Moura;RO;-11.7259717;-61.7826516
994;25;8;Cruzeiro do Sul;AC;-7.6227275;-72.6707665
995;26;8;Utinga;BA;-12.0836846;-41.0945056
996;26;8;Manaus;AM;-3.0247562;-59.9715702
997;26;8;Navegantes;SC;-26.9034687;-48.6497349
998;26;8;Ituaçu;BA;-13.8162211;-41.298183
999;27;8;Santa Luzia do Paruá;MA;-2.5427059;-45.7744953
1000;27;8;Porto Alegre;RS;-30.1749525;-51.1801953
1001;27;8;São Bernardo do Campo;SP;-23.7393985;-46.5807443
1002;27;8;Salvador;BA;-12.9309998;-38.4418888
1003;28;8;Timbó;SC;-26.80006;-49.2963726
1004;28;8;Fortaleza;CE;-3.8159047;-38.5383783
1005;28;8;Itabaiana;SE;-10.697117;-37.4270425
1006;28;8;Ruy Barbosa;BA;-12.2775668;-40.4906385
1007;28;8;Matão;SP;-21.6003309;-48.3627221
1008;28;8;Lagoa da Canoa;AL;-9.8274822;-36.7385449
1009;28;8;Guaramirim;SC;-26.473619;-48.9989753
1010;28;8;Ribeirão Preto;SP;-21.143759;-47.7121471
1011;29;8;Santarém;PA;-2.4568596;-54.7583341
1012;29;8;Codó;MA;-4.4481518;-43.8685948
1013;29;8;Leme;SP;-22.1857861;-47.388848
1014;29;8;Salvador;BA;-12.9699444;-38.4578017
1015;29;8;Lauro Muller;SC;-28.3929826;-49.4070916
1016;30;8;Aripuanã;MT;-10.1732853;-59.4569754
1017;30;8;Contagem;MG;-19.9195134;-44.0708883
1018;30;8;Olímpio Noronha;MG;-22.0676082;-45.263926
1019;30;8;Elói Mendes;MG;-21.6076718;-45.5591451
1020;30;8;Blumenau;SC;-26.8744563;-49.0938316
1021;30;8;Belém;PA;-1.3569442;-48.4562654
1022;30;8;Alto Rio Doce;MG;-21.0231779;-43.4098625
1023;30;8;Salvador;BA;-12.9714934;-38.4606826
1024;31;8;Uberlândia;MG;-18.9008384;-48.262144
1025;31;8;Salvador;BA;-12.8410702;-38.4629761
1026;1;9;Orós;CE;-6.2459754;-38.9150665
1027;1;9;Porto Franco;MA;-6.3454429;-47.3984807
1028;1;9;Poção de Pedras;MA;-4.7519226;-44.9398643
1029;1;9;Nova Iguaçu;RJ;-22.7433463;-43.4649721
1030;1;9;Cabreúva;SP;-23.3057147;-47.1336264
1031;1;9;Porto Alegre;RS;-30.0711171;-51.1628912
1032;1;9;Anagé;BA;-14.6107539;-41.1347271
1033;1;9;Capitão Poço;PA;-1.7501762;-47.065866
1034;1;9;Contenda;PR;-25.6806355;-49.5249808
1035;1;9;Biritiba-Mirim;SP;-23.5667102;-46.0378296
1036;1;9;Tomé-Açu;PA;-2.4155334;-48.1518999
1037;1;9;São Bento do Sul;SC;-26.2441851;-49.3592511
1038;1;9;Santa Efigênia de Minas;MG;-18.8274382;-42.4391782
1039;2;9;Portel;PA;-1.9437422;-50.8132556
1040;2;9;Jaguaruna;SC;-28.6915363;-49.0201372
1041;2;9;Campo Grande;MS;-20.4799182;-54.5810764
1042;2;9;Recife;PE;-8.1121323;-34.9527283
1043;2;9;Blumenau;SC;-26.8859131;-49.0836454
1044;2;9;Presidente Venceslau;SP;-21.8929689;-51.8337103
1045;4;9;Vitória;ES;-20.2829521;-40.336672
1046;4;9;Reserva do Iguaçu;PR;-25.8365695;-52.0297318
1047;4;9;Dois Irmãos do Tocantins;TO;-9.2595579;-49.0638885
1048;4;9;Junqueirópolis;SP;-21.5112487;-51.4427699
1049;4;9;Recife;PE;-8.0807277;-34.9539278
1050;4;9;Marques de Souza;RS;-29.32554;-52.0954266
1051;4;9;Guarulhos;SP;-23.4532679;-46.5305372
1052;4;9;Gilbués;PI;-9.8325558;-45.3387357
1053;4;9;Elesbão Veloso;PI;-6.2084089;-42.1421501
1054;4;9;Paulista;PE;-7.9366215;-34.8876893
1055;4;9;São Pedro do Piauí;PI;-5.9319389;-42.7199446
1056;4;9;Salvador;BA;-12.9634696;-38.4800149
1057;4;9;Balsas;MA;-7.5324414;-46.0355049
1058;4;9;São José;SC;-27.5662193;-48.6225543
1059;5;9;Independência;RS;-27.8537634;-54.1928201
1060;5;9;São Raimundo das Mangabeiras;MA;-7.025364;-45.4757404
1061;5;9;Itacoatiara;AM;-3.1415503;-58.4508961
1062;5;9;Alvorada D'Oeste;RO;-11.3504741;-62.2853926
1063;5;9;Urucurituba;AM;-3.1345504;-58.1570533
1064;5;9;Caapiranga;AM;-3.3273582;-61.2128572
1065;5;9;Campo Grande;MS;-20.4134656;-54.6248971
1066;5;9;Envira;AM;-7.4348399;-70.0209063
1067;5;9;Manaus;AM;-3.1274971;-60.0353607
1068;5;9;Coari;AM;-4.0858599;-63.1425524
1069;5;9;Humaitá;AM;-7.5103928;-63.0239678
1070;5;9;Porto União;SC;-26.2766452;-51.070483
1071;5;9;Manacapuru;AM;-3.2790831;-60.6259348
1072;5;9;Belém;PA;-1.3220536;-48.4475736
1073;5;9;Lauro Muller;SC;-28.390011;-49.3807794
1074;6;9;Belford Roxo;RJ;-22.759606;-43.3635285
1075;6;9;Benjamin Constant;AM;-4.3748532;-70.0304461
1076;6;9;Saloá;PE;-8.9767201;-36.6854102
1077;6;9;Boituva;SP;-23.2856894;-47.6693411
1078;6;9;Rio de Janeiro;RJ;-22.9376796;-43.5828511
1079;6;9;Belém;PA;-1.4654319;-48.4501795
1080;6;9;Ribeirão Branco;SP;-24.2190791;-48.7621976
1081;6;9;São Luís;MA;-2.550079;-44.3330452
1082;7;9;São José da Tapera;AL;-9.5495975;-37.3809718
1083;7;9;Santa Maria do Pará;PA;-1.3426094;-47.5772969
1084;7;9;Mocajuba;PA;-2.5820968;-49.5079021
1085;7;9;Blumenau;SC;-26.9184112;-49.0700012
1086;7;9;Lago da Pedra;MA;-4.559708;-45.1391318
1087;7;9;Ortigueira;PR;-24.2086156;-50.9301932
1088;7;9;Capitão Poço;PA;-1.7506584;-47.0639709
1089;7;9;Bonito;PE;-8.4726056;-35.7292749
1090;7;9;Barbacena;MG;-21.2227886;-43.7706858
1091;7;9;Sorocaba;SP;-23.5006795;-47.4637208
1092;7;9;Igarapé-Açu;PA;-1.1310225;-47.6257289
1093;7;9;Vitorino Freire;MA;-4.2878848;-45.2471744
1094;7;9;Birigui;SP;-21.2906885;-50.3357478
1095;7;9;Castanhal;PA;-1.3053618;-47.9309366
1096;7;9;Wenceslau Braz;PR;-2.9217514;-40.1753373
1097;7;9;Paraibano;MA;-6.4319403;-43.9882213
1098;7;9;Iguatu;PR;-24.7149109;-53.0875107
1099;7;9;Aratiba;RS;-27.3973321;-52.298325
1100;7;9;Rio de Janeiro;RJ;-22.9054489;-43.1784446
1101;7;9;Santana;BA;-12.9771684;-44.054758
1102;7;9;Lacerdópolis;SC;-27.2615231;-51.5532589
1103;7;9;Serra Negra;SP;-22.6107093;-46.7023513
1104;7;9;Marapanim;PA;-0.6279054;-47.6383552
1105;7;9;Cáceres;MT;-16.0677389;-57.6809198
1106;7;9;Suzano;SP;-23.5421872;-46.3175431
1107;7;9;Belém;PA;-1.3526901;-48.4607789
1108;7;9;Chapecó;SC;-27.0879387;-52.5838741
1109;7;9;Santarém;PA;-2.4212968;-54.7205272
1110;7;9;Orizona;GO;-17.0335313;-48.3049728
1111;7;9;Niquelândia;GO;-14.45976;-48.4169909
1112;7;9;Alcobaça;BA;-17.5278406;-39.1931188
1113;7;9;Manaus;AM;-3.0261058;-59.9221511
1114;7;9;Piedade do Rio Grande;MG;-21.468466;-44.1964266
1115;7;9;Araioses;MA;-2.8901994;-41.9057655
1116;7;9;Brejo Grande do Araguaia;PA;-5.7079602;-48.407122
1117;7;9;Curitiba;PR;-25.440189;-49.2735944
1118;7;9;Palmeirante;TO;-7.8580204;-47.9250047
1119;7;9;Piracuruca;PI;-3.941555;-41.7085805
1120;7;9;Governador Valadares;MG;-18.8546583;-41.9526992
1121;7;9;Barcarena;PA;-1.5108945;-48.6198252
1122;7;9;Curuçá;PA;-0.733999;-47.8528673
1123;7;9;Carutapera;MA;-1.2017383;-46.0211706
1124;8;9;Serra;ES;-20.2029896;-40.2742182
1125;8;9;Tomar do Geru;SE;-11.3673952;-37.8436201
1126;8;9;Conde;BA;-11.805721;-37.616203
1127;8;9;Jaraguá;GO;-15.7540796;-49.3298494
1128;8;9;Fortaleza de Minas;MG;-20.8493293;-46.7130032
1129;8;9;Estância Velha;RS;-29.6590828;-51.1486914
1130;8;9;Barretos;SP;-20.536249;-48.5725556
1131;8;9;Mafra;SC;-26.1175746;-49.7943934
1132;8;9;São Luís;MA;-2.5479862;-44.2275929
1133;8;9;Porto Alegre;RS;-30.0662602;-51.2151859
1134;8;9;Saquarema;RJ;-22.902271;-42.4779328
1135;8;9;Nazareno;MG;-21.218622;-44.6115626
1136;8;9;Carnaubal;CE;-4.163417;-40.940969
1137;8;9;Fortaleza;CE;-3.7352613;-38.4870353
1138;8;9;Nova Iguaçu;RJ;-22.7070426;-43.4678656
1139;8;9;Maringá;PR;-23.4381585;-51.9458308
1140;8;9;Belém;PA;-1.2988188;-48.474907
1141;8;9;Arraias;TO;-12.9257603;-46.9428771
1142;8;9;Bom Sucesso;MG;-21.0344317;-44.7554764
1143;9;9;Santa Luzia;MA;-3.9732063;-45.6644221
1144;9;9;Janaúba;MG;-15.7991024;-43.3250607
1145;9;9;São Paulo;SP;-23.7333435;-46.6606597
1146;9;9;Votuporanga;SP;-20.4332266;-49.981877
1147;9;9;Apucarana;PR;-23.5596018;-51.4795678
1148;9;9;Ituaçu;BA;-13.8109605;-41.2978977
1149;9;9;Bragança;PA;-1.0527949;-46.7658414
1150;9;9;Rifaina;SP;-20.0780486;-47.4199221
1151;9;9;Salvador;BA;-12.9480127;-38.4420362
1152;10;9;Teotônio Vilela;AL;-9.9110808;-36.3626663
1153;10;9;São Miguel do Iguaçu;PR;-25.2522188;-54.2882599
1154;10;9;Magé;RJ;-22.620989;-43.1554413
1155;10;9;São Paulo;SP;-23.5203021;-46.6076698
1156;10;9;Charqueada;SP;-22.4972151;-47.7782662
1157;10;9;Barueri;SP;-23.510614;-46.8927672
1158;10;9;Nova Santa Rosa;PR;-24.3896565;-54.0299684
1159;10;9;Areado;MG;-21.3574963;-46.1514146
1160;10;9;Campinas;SP;-22.8975211;-47.0610288
1161;10;9;São José do Ouro;RS;-27.7727967;-51.593231
1162;10;9;Videira;SC;-26.9976061;-51.1719211
1163;10;9;Maricá;RJ;-22.9272895;-42.8076118
1164;10;9;Manaus;AM;-3.0252837;-59.9258354
1165;10;9;Guarapuava;PR;-25.370653;-51.443122
1166;10;9;Dois Irmãos;RS;-29.5824563;-51.0855232
1167;11;9;Agrestina;PE;-8.4543356;-35.9455583
1168;11;9;Moreno;PE;-8.1128664;-35.1050009
1169;11;9;Araripina;PE;-7.5749517;-40.5011375
1170;11;9;São Caetano;PE;-8.3262952;-36.1366424
1171;11;9;Catende;PE;-8.6666561;-35.7209357
1172;11;9;Custódia;PE;-8.0877435;-37.6406359
1173;11;9;Recife;PE;-8.0637361;-34.9377537
1174;11;9;Poço Redondo;SE;-10.0024065;-37.7387373
1175;11;9;Campo Grande;MS;-20.4703139;-54.603859
1176;11;9;Teutônia;RS;-29.5095247;-51.8177964
1177;11;9;Belo Horizonte;MG;-19.9544586;-43.9622243
1178;11;9;Jaguaruana;CE;-4.8373494;-37.7825932
1179;11;9;Itapuí;SP;-22.2335756;-48.7159354
1180;11;9;Cabrobó;PE;-8.5131925;-39.3087223
1181;11;9;Piratini;RS;-31.4461757;-53.1110828
1182;12;9;Tuntum;MA;-5.252674;-44.6517053
1183;12;9;São Paulo;SP;-23.5144337;-46.608649
1184;12;9;Salvador;BA;-12.9827558;-38.4851919
1185;12;9;Araruama;RJ;-22.8561521;-42.3240504
1186;12;9;Canoinhas;SC;-26.1825018;-50.392781
1187;12;9;Blumenau;SC;-26.9018432;-49.0868631
1188;12;9;Itapevi;SP;-23.5557398;-46.9231803
1189;12;9;Quissamã;RJ;-22.1144452;-41.4670918
1190;12;9;Patrocínio;MG;-18.9566104;-47.004754
1191;12;9;Bom Jardim;PE;-7.7928665;-35.5942637
1192;13;9;Ponta Porã;MS;-22.5468418;-55.7258228
1193;13;9;Araguaína;TO;-7.1856542;-48.2156206
1194;13;9;Costa Marques;RO;-12.4441577;-64.2274438
1195;13;9;Guajará-Mirim;RO;-10.786357;-65.3311343
1196;13;9;Macapá;AP;0.023001;-51.0734362
1197;13;9;Imbituba;SC;-28.2132812;-48.6705084
1198;13;9;Osasco;SP;-23.5640953;-46.792404
1199;13;9;Santarém;PA;-2.4565366;-54.7516478
1200;13;9;Alto Alegre;RR;2.9922419;-61.3073021
1201;13;9;São Joaquim;SC;-28.2838159;-49.9236117
1202;13;9;Porto Velho;RO;-8.7952593;-63.8609851
1203;13;9;Porto Alegre;RS;-30.0171616;-51.0953888
1204;13;9;Porto Grande;AP;0.7110423;-51.4073831
1205;13;9;Benevides;PA;-1.2866254;-48.3116402
1206;13;9;Colorado;RS;-28.5252407;-52.9953483
1207;13;9;Mazagão;AP;-0.1127702;-51.2855026
1208;13;9;Belo Horizonte;MG;-19.9532256;-43.9625583
1209;13;9;Ji-Paraná;RO;-10.8711283;-61.9707153
1210;14;9;Sinop;MT;-11.8599895;-55.478489
1211;14;9;Belém;PA;-1.3285648;-48.4523686
1212;14;9;Presidente Prudente;SP;-22.1297539;-51.3990426
1213;14;9;Rio Bananal;ES;-19.2718928;-40.3272141
1214;14;9;Uruguaiana;RS;-29.7781023;-57.1004863
1215;14;9;Olho d'Água Grande;AL;-10.0551299;-36.8140079
1216;14;9;Quissamã;RJ;-22.0734619;-41.4942613
1217;14;9;Timon;MA;-5.1030871;-42.8274284
1218;14;9;Salvador;BA;-12.8415381;-38.4622324
1219;14;9;Viamão;RS;-30.086125;-51.0829126
1220;14;9;Carlos Barbosa;RS;-29.3156951;-51.4977127
1221;14;9;Bragança;PA;-1.0717183;-46.7646851
1222;15;9;Avaré;SP;-23.1099781;-48.925377
1223;15;9;Chapadinha;MA;-3.725999;-43.3650531
1224;15;9;Zabelê;PB;-8.0722795;-37.1048689
1225;15;9;São Paulo;SP;-23.6149887;-46.6424144
1226;15;9;Porto Velho;RO;-8.7961709;-63.8653251
1227;15;9;São Bernardo do Campo;SP;-23.6646658;-46.5649436
1228;15;9;Lajeado;RS;-29.4663997;-51.9800669
1229;15;9;Nova Olinda;CE;-7.0947816;-39.678221
1230;15;9;Porto Seguro;BA;-16.3896047;-39.0558743
1231;15;9;Igarapé-Miri;PA;-1.982804;-48.9551743
1232;15;9;Nilo Peçanha;BA;-13.7144878;-39.358281
1233;15;9;Ponta Grossa;PR;-25.0842613;-50.1360122
1234;15;9;Vale do Sol;RS;-29.6132765;-52.6774088
1235;15;9;Rio dos Cedros;SC;-26.6829555;-49.2955621
1236;15;9;Guará;SP;-20.4268686;-47.830324
1237;15;9;Barra do Garças;MT;-15.8794241;-52.2644881
1238;15;9;São Pedro das MissõEs;RS;-27.7725465;-53.2445012
1239;15;9;Jaraguá do Sul;SC;-26.4569882;-49.1185946
1240;15;9;Abadiânia;GO;-16.2036995;-48.7081903
1241;15;9;Alvarães;AM;-3.2113061;-64.8050292
1242;16;9;Campos Gerais;MG;-21.233231;-45.7502581
1243;16;9;Arcoverde;PE;-8.4093413;-37.0788181
1244;16;9;Arapiraca;AL;-9.7557665;-36.6563261
1245;16;9;Maceió;AL;-9.6634321;-35.7449202
1246;16;9;Quebrangulo;AL;-9.3208817;-36.4673446
1247;16;9;Gonçalves;MG;-22.6574429;-45.8577766
1248;16;9;Ituiutaba;MG;-18.9628884;-49.4909816
1249;16;9;Porto Grande;AP;0.7100104;-51.4120002
1250;16;9;Monte Alegre de Minas;MG;-18.8674652;-48.873559
1251;16;9;Major Isidoro;AL;-9.5687713;-37.1293089
1252;16;9;Salvador;BA;-12.9734861;-38.4611925
1253;16;9;Marília;SP;-22.1911649;-49.9554837
1254;16;9;Rio Largo;AL;-9.482959;-35.8574228
1255;16;9;Upanema;RN;-5.64177;-37.2591085
1256;17;9;Alvorada;RS;-30.0186661;-51.065291
1257;17;9;Ribeirão;PE;-8.5080241;-35.3785786
1258;17;9;São José de Ribamar;MA;-2.5574609;-44.0601851
1259;17;9;Maceió;AL;-9.5716664;-35.7884624
1260;17;9;Salvador;BA;-12.9371122;-38.3572709
1261;17;9;Itaúna;MG;-20.0907962;-44.6144694
1262;17;9;Rio do Fogo;RN;-5.2763058;-35.383351
1263;18;9;Manaus;AM;-3.110821;-60.0333158
1264;18;9;Porto Alegre;RS;-30.0554449;-51.186024
1265;18;9;Praia Grande;SP;-24.026401;-46.4888051
1266;18;9;Piripiri;PI;-4.2730505;-41.7810939
1267;18;9;Paramirim;BA;-13.4428939;-42.2394805
1268;18;9;Águas Formosas;MG;-17.0862661;-40.9305378
1269;18;9;Diamantino;MT;-14.4064746;-56.4442635
1270;18;9;Campo Grande;MS;-20.4767177;-54.617447
1271;18;9;Rio de Janeiro;RJ;-22.8348025;-43.3047803
1272;18;9;São José do Rio Preto;SP;-20.818159;-49.3803955
1273;18;9;Feira de Santana;BA;-12.2528755;-38.9673982
1274;18;9;Miguel Alves;PI;-4.1805248;-42.8949613
1275;18;9;Salvador;BA;-12.9475627;-38.4431207
1276;18;9;Passos;MG;-20.7157573;-46.6211895
1277;18;9;Anápolis;GO;-16.3270162;-48.9481806
1278;18;9;Ponta Grossa;PR;-25.0550977;-50.2384326
1279;19;9;Cocal;PI;-3.4678951;-41.5528755
1280;19;9;Salvador;BA;-13.0111444;-38.4726596
1281;19;9;Assis;SP;-22.6720858;-50.4426361
1282;19;9;Miguel Alves;PI;-4.1651463;-42.8963442
1283;19;9;Maceió;AL;-9.5208165;-35.5981309
1284;19;9;Rio Branco;AC;-10.0107596;-67.7775438
1285;20;9;Piratini;RS;-31.3780127;-53.1146183
1286;20;9;Goiânia;GO;-16.6021548;-49.3195794
1287;20;9;Fortaleza dos Valos;RS;-28.8674194;-53.2363838
1288;20;9;Itaqui;RS;-29.1314303;-56.5524726
1289;20;9;Arvorezinha;RS;-28.8547239;-52.1763705
1290;20;9;Canguçu;RS;-31.3874611;-52.6821519
1291;20;9;São Sebastião do Caí;RS;-29.578449;-51.3592093
1292;20;9;Alegrete;RS;-29.7853758;-55.8004737
1293;20;9;Eldorado do Sul;RS;-29.9951763;-51.3035211
1294;20;9;Nova Hartz;RS;-29.6218876;-50.8963627
1295;20;9;Caxias do Sul;RS;-29.1648528;-51.1787365
1296;20;9;Jaguarão;RS;-32.56832;-53.3731622
1297;20;9;Quaraí;RS;-30.3857708;-56.4420857
1298;20;9;Pará de Minas;MG;-19.8666808;-44.6099361
1299;20;9;Taquari;RS;-29.7816655;-51.8634228
1300;20;9;Porto Alegre;RS;-30.0527514;-51.2150151
1301;20;9;Valença;RJ;-22.2315207;-43.7086522
1302;20;9;Ijuí;RS;-28.386925;-53.9183594
1303;20;9;Santo Estêvão;BA;-12.4387578;-39.2523093
1304;20;9;Sananduva;RS;-27.9519999;-51.8088395
1305;20;9;Alagoinhas;BA;-12.12997;-38.4418526
1306;20;9;Santarém;PA;-2.4502297;-54.6843205
1307;20;9;Santiago;RS;-29.1932566;-54.8585643
1308;20;9;Olho d'Água do Casado;AL;-9.5055457;-37.8257899
1309;20;9;São Vicente do Sul;RS;-29.6914334;-54.6893176
1310;20;9;Bagé;RS;-31.3307879;-54.0980335
1311;20;9;Guaíba;RS;-30.109561;-51.3213552
1312;21;9;Porecatu;PR;-22.7548749;-51.3855496
1313;21;9;Petrolina;PE;-9.3906156;-40.4914089
1314;21;9;Campo Alegre de Goiás;GO;-17.6405049;-47.7681713
1315;21;9;Salvador;BA;-12.8383653;-38.4642127
1316;21;9;Coité do Nóia;AL;-9.6337956;-36.5784802
1317;21;9;Alagoinhas;BA;-12.1341037;-38.4375166
1318;21;9;Praia Grande;SP;-24.0253869;-46.4913903
1319;21;9;Sumaré;SP;-22.8116854;-47.2358488
1320;21;9;Bonito;BA;-11.9659915;-41.2671376
1321;21;9;São Leopoldo;RS;-29.7451734;-51.098032
1322;21;9;Tocantinópolis;TO;-6.3188987;-47.4338712
1323;22;9;Salvador;BA;-12.9356705;-38.4996026
1324;22;9;São Gonçalo;RJ;-22.8212401;-43.059447
1325;22;9;Portel;PA;-1.9402727;-50.8133712
1326;22;9;Arcoverde;PE;-8.4245898;-37.0492788
1327;22;9;Santa Maria do Herval;RS;-29.5065777;-50.9721534
1328;22;9;Epitaciolândia;AC;-11.0249469;-68.7401998
1329;23;9;Serra Negra;SP;-22.6063055;-46.7045234
1330;23;9;Várzea Grande;MT;-15.6484691;-56.1374241
1331;23;9;São Bento do Sul;SC;-26.2544542;-49.3830826
1332;23;9;Valença;RJ;-22.2258836;-43.711201
1333;23;9;Salvador;BA;-12.9347473;-38.4950351
1334;23;9;Maringá;PR;-23.3806708;-52.0593187
1335;24;9;Juruena;MT;-10.3276297;-58.4939171
1336;24;9;Salvador;BA;-12.934809;-38.4981412
1337;24;9;Tramandaí;RS;-29.9926398;-50.130859
1338;25;9;Salvador;BA;-12.9540823;-38.44716
1339;25;9;Dois Irmãos;RS;-29.5852719;-51.0860337
1340;25;9;Reriutaba;CE;-4.1407513;-40.5840628
1341;25;9;São Paulo;SP;-23.4878449;-46.4565088
1342;26;9;Passo de Torres;SC;-29.3208612;-49.7246003
1343;27;9;Teodoro Sampaio;BA;-12.3127235;-38.645107
1344;27;9;Manaus;AM;-3.0263809;-59.9729796
1345;27;9;Salvador;BA;-12.9702886;-38.4204331
1346;27;9;Goiânia;GO;-16.6001652;-49.3267329
